,population,gdp,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,electricity_generation,energy_cons_change_twh,gas_electricity,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,nuclear_consumption,nuclear_electricity,oil_electricity,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,primary_energy_consumption,solar_electricity,wind_electricity,pec_copy
28,4921891.0,825064776755.2,546.94,-11.3976,0.0,0.0,0.0,1237.4,-14.456823449897147,361.13,1.8646433527255523e+17,0.0,0.0,0.0,47.23939012539186,0.0,13.12,2.5058000000000007,1.5592,428.36679999999996,9.572841379310344,1025.5366698452358,38.51,16.11,706.242
29,4982681.0,820828741120.0,546.94,-42.516999999999996,0.0,0.0,0.0,1237.4,-15.544746341463412,361.13,1.8646433527255523e+17,0.0,0.0,0.0,52.57153659003832,0.0,13.12,-0.7025999999999997,1.6527999999999998,630.2,10.5576,1026.5269715364166,38.51,16.11,704.7601999999999
30,5044212.0,58003367526.4,546.94,-0.9219999999999992,0.0,0.0,0.0,1237.4,3.4955414634146345,361.13,1.8646433527255523e+17,0.0,0.0,0.0,48.68705377311345,0.0,13.12,-17.017599999999998,1.5594,428.36679999999996,9.5524,1035.5060230346812,38.51,16.11,154.4136
31,5106495.0,66925701120.0,546.94,-42.9172,0.0,0.0,0.0,1237.4,-0.12743855421686784,361.13,1.864643352725552e+17,0.0,0.0,0.0,47.819082758620695,0.0,13.12,2.4856000000000003,1.3374,610.4165999999999,10.4824,1031.5167805898382,38.51,16.11,146.9378
32,5169536.0,67191054592.0,546.94,-44.189800000000005,0.0,0.0,0.0,1237.4,2.1668,361.13,1.864643352725553e+17,0.0,0.0,0.0,49.95168275862069,0.0,13.12,0.9202000000000004,1.5594,428.36679999999996,9.5524,1009.8645919840778,38.51,16.11,101.7512
33,5300178.0,453651011328.0,546.94,-9.590999999999998,0.0,0.0,0.0,1237.4,-9.145605882352942,361.13,1.8646433527255523e+17,0.0,0.0,0.0,43.184882758620695,0.0,13.12,5.4672,1.5594,452.1468,11.770965,985.5473231534152,38.51,16.11,742.4144
34,5504191.0,263924148940.8,546.94,11.0354,0.0,0.0,0.0,1237.4,-18.961493164692538,361.13,1.8646433527255526e+17,0.0,0.0,0.0,244.06390054837806,0.0,13.12,-2.0111999999999997,-64.782,1959.6817999999998,2105.215372839506,988.3218433959867,38.51,16.11,6496.652599999999
35,5787792.0,267180638822.4,546.94,-35.5726,0.0,0.0,0.0,1237.4,-12.11133999224258,361.13,1.8646433527255526e+17,0.0,0.0,0.0,231.31460239269728,0.0,13.12,-11.290600000000001,-56.99699999999999,6150.7348,1901.3783185185184,1005.8081851955139,38.51,16.11,7317.127799999999
36,6157669.0,28549718835.2,546.94,174.09840000000003,0.0,0.0,0.0,1237.4,-0.9043463414634146,361.13,1.8646433527255523e+17,0.0,0.0,0.0,45.50649639498433,0.0,13.12,-3.6179999999999994,1.5444,439.4999999999999,9.627075,1020.7242725213046,38.51,16.11,107.1502
37,6621025.0,48252644556.8,546.94,16.3808,0.0,0.0,0.0,1237.4,3.909113432835821,361.13,1.864643352725553e+17,0.0,0.0,0.0,152.74119224137934,0.0,13.12,-15.014199999999999,1.5594,457.1624,9.5524,1032.91707445165,38.51,16.11,429.6206
38,7119235.0,37608179097.6,546.94,-35.681799999999996,0.0,0.0,0.0,1237.4,3.0081166941476267,361.13,1.8646433527255526e+17,0.0,0.0,0.0,38.77652129107959,0.0,13.12,-2.8465999999999996,1.73,450.90999999999997,11.018995454545456,1046.9679058173215,38.51,16.11,260.317
39,7654918.0,446951848448.0,546.94,-19.4536,0.0,0.0,0.0,1237.4,-5.127998595259,361.13,1.8646433527255526e+17,0.0,0.0,0.0,143.62084355897122,0.0,13.12,7.9176,1.7765999999999997,435.2353999999999,13.636424090909092,1059.2574915139348,38.51,16.11,929.0986
40,8230894.0,152848191078.4,546.94,-32.3056,0.0,0.0,0.0,1237.4,-21.308802439024387,361.13,1.8646433527255526e+17,0.0,0.0,0.0,49.10669545703339,0.0,13.12,-1.0056,1.3261999999999998,733.5451999999999,12.062999999999999,1062.2468598103244,38.51,16.11,424.5451999999999
41,8850190.0,89865712435.2,546.94,-21.767599999999998,0.0,0.0,0.0,1237.4,-1.3793024875621884,361.13,1.8646433527255526e+17,0.0,0.0,0.0,78.44828275862069,0.0,13.12,-17.0448,-17.0134,16328.9278,150.84830227272727,1068.2907697551582,38.51,16.11,382.40860000000004
42,9529174.0,64322679193.6,546.94,-17.0638,0.0,0.0,0.0,1237.4,5.015940298507463,361.13,1.8646433527255526e+17,0.0,0.0,0.0,137.8867315391085,0.0,13.12,40.8498,3.789,991.4558,14.9188,1076.6840392150962,38.51,16.11,627.5318
43,9976355.0,78587014553.6,546.94,-22.9812,0.0,0.0,0.0,1237.4,4.564065060240964,361.13,1.8646433527255526e+17,0.0,0.0,0.0,36.913882758620694,0.0,13.12,10.477,4.7646,6949.741800000001,36.189800000000005,1106.508901749049,38.51,16.11,85.4926
44,10188845.0,98626780364.8,546.94,-38.4344,0.0,0.0,0.0,1237.4,5.127002941176471,361.13,1.8646433527255523e+17,0.0,0.0,0.0,64.88768275862068,0.0,13.12,5.5428000000000015,0.8244,1151.691,16.9258,1098.1906259629784,38.51,16.11,192.6818
45,10162753.0,166760586649.6,546.94,-36.9912,0.0,0.0,0.0,1237.4,-12.39138601234205,361.13,1.8646433527255526e+17,0.0,0.0,0.0,76.29298752052546,0.0,13.12,-21.2528,1.5594,19540.999600000003,9.5524,1134.6371774794168,38.51,16.11,303.5312
